Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;gross margin percentage;gross income;Rating
409-33-9708;A;Yangon;Normal;Female;Fashion accessories;$98.48;0.11;0.02;206808.0;19/02/2019;10:12:00;Ewallet;4.761.904.762;0.02;0.87
658-66-3967;C;Naypyitaw;Normal;Male;Health and beauty;$53.19;0.67;0.41;3909465.0;14/01/2019;15:42:00;Ewallet;4.761.904.762;0.41;0.17
866-70-2814;B;Mandalay;Normal;Female;Electronic accessories;$52.79;1.0;0.06;554295.0;25/02/2019;11:58:00;Ewallet;4.761.904.762;0.06;1.0
160-22-2687;A;Yangon;Member;Female;Health and beauty;$95.95;0.44;0.53;5037375.0;23/01/2019;14:21:00;Ewallet;4.761.904.762;0.53;0.8
895-03-6665;B;Mandalay;Normal;Female;Fashion accessories;$36.51;0.89;0.37;3450195.0;16/02/2019;10:52:00;Cash;4.761.904.762;0.37;0.03
770-42-8960;B;Mandalay;Normal;Male;Food and beverages;$21.12;0.78;0.02;177408.0;01/01/2019;19:31:00;Cash;4.761.904.762;0.02;0.38
748-45-2862;A;Yangon;Member;Female;Home and lifestyle;$28.31;0.33;0.01;118902.0;07/03/2019;18:35:00;Cash;4.761.904.762;0.01;0.7
234-36-2483;B;Mandalay;Normal;Male;Health and beauty;$57.59;0.56;0.04;362817.0;15/02/2019;13:51:00;Cash;4.761.904.762;0.04;0.18
316-66-3011;A;Yangon;Member;Female;Food and beverages;$47.63;0.89;0.48;4501035.0;23/01/2019;12:35:00;Cash;4.761.904.762;0.48;0.17
848-95-6252;C;Naypyitaw;Member;Female;Home and lifestyle;$86.27;0.0;0.1;905835.0;20/02/2019;13:24:00;Ewallet;4.761.904.762;0.1;0.5
840-76-5966;A;Yangon;Member;Male;Sports and travel;$12.76;0.11;0.0;26796.0;08/01/2019;18:06:00;Ewallet;4.761.904.762;0.0;0.63
152-03-4217;B;Mandalay;Normal;Female;Home and lifestyle;$11.28;0.89;0.01;106596.0;17/03/2019;11:55:00;Credit card;4.761.904.762;0.01;0.05
533-66-5566;B;Mandalay;Normal;Female;Home and lifestyle;$51.07;0.67;0.4;3753645.0;12/01/2019;11:42:00;Cash;4.761.904.762;0.4;0.5
124-31-1458;A;Yangon;Member;Female;Electronic accessories;$79.59;0.22;0.27;2507085.0;08/01/2019;14:30:00;Cash;4.761.904.762;0.27;0.43
176-78-1170;C;Naypyitaw;Member;Male;Health and beauty;$33.81;0.22;0.11;1065015.0;26/01/2019;15:11:00;Ewallet;4.761.904.762;0.11;0.55
361-59-0574;B;Mandalay;Member;Male;Sports and travel;$90.53;0.78;0.08;760452.0;15/03/2019;14:48:00;Credit card;4.761.904.762;0.08;0.42
101-81-4070;C;Naypyitaw;Member;Female;Health and beauty;$62.82;0.11;0.01;131922.0;17/01/2019;12:36:00;Ewallet;4.761.904.762;0.01;0.15
631-34-1880;C;Naypyitaw;Member;Male;Food and beverages;$24.31;0.22;0.08;765765.0;08/01/2019;19:09:00;Credit card;4.761.904.762;0.08;0.05
852-82-2749;A;Yangon;Normal;Male;Sports and travel;$64.59;0.33;0.03;271278.0;06/01/2019;13:35:00;Ewallet;4.761.904.762;0.03;0.88
873-14-6353;A;Yangon;Member;Male;Food and beverages;$24.82;0.67;0.02;182427.0;16/02/2019;10:33:00;Credit card;4.761.904.762;0.02;0.52
584-66-4073;C;Naypyitaw;Normal;Male;Fashion accessories;$56.50;0.0;0.01;59325.0;13/03/2019;15:45:00;Ewallet;4.761.904.762;0.01;0.93
544-55-9589;B;Mandalay;Member;Female;Electronic accessories;$21.43;1.0;0.02;225015.0;28/01/2019;11:51:00;Cash;4.761.904.762;0.02;0.37
166-19-2553;A;Yangon;Member;Male;Sports and travel;$89.06;0.56;0.06;561078.0;18/01/2019;17:26:00;Cash;4.761.904.762;0.06;0.98
737-88-5876;A;Yangon;Member;Male;Home and lifestyle;$23.29;0.33;0.01;97818.0;19/03/2019;11:52:00;Credit card;4.761.904.762;0.01;0.32
154-87-7367;C;Naypyitaw;Normal;Male;Home and lifestyle;$65.26;0.78;0.06;548184.0;15/03/2019;14:04:00;Ewallet;4.761.904.762;0.06;0.38
885-56-0389;C;Naypyitaw;Member;Male;Fashion accessories;$52.35;0.0;0.06;549675.0;12/02/2019;17:49:00;Cash;4.761.904.762;0.06;0.0
608-05-3804;B;Mandalay;Member;Male;Electronic accessories;$39.75;0.0;0.04;417375.0;25/02/2019;20:19:00;Cash;4.761.904.762;0.04;0.35
448-61-3783;A;Yangon;Normal;Female;Electronic accessories;$90.02;0.78;0.08;756168.0;21/03/2019;16:08:00;Credit card;4.761.904.762;0.08;0.08
761-49-0439;B;Mandalay;Member;Female;Electronic accessories;$12.10;0.78;0.0;101.64;19/01/2019;10:17:00;Ewallet;4.761.904.762;0.0;0.77
490-95-0021;B;Mandalay;Member;Female;Food and beverages;$33.21;1.0;0.04;348705.0;08/01/2019;14:25:00;Ewallet;4.761.904.762;0.04;0.33
115-38-7388;C;Naypyitaw;Member;Female;Fashion accessories;$10.18;0.78;0.01;85512.0;30/03/2019;12:51:00;Credit card;4.761.904.762;0.01;0.92
311-13-6971;B;Mandalay;Member;Male;Sports and travel;$31.99;1.0;0.04;335895.0;20/02/2019;15:18:00;Credit card;4.761.904.762;0.04;0.98
291-55-6563;A;Yangon;Member;Female;Home and lifestyle;$34.42;0.56;0.02;216846.0;30/03/2019;12:45:00;Ewallet;4.761.904.762;0.02;0.58
548-48-3156;A;Yangon;Member;Female;Food and beverages;$83.34;0.11;0.02;175014.0;19/03/2019;13:37:00;Cash;4.761.904.762;0.02;0.6
460-93-5834;A;Yangon;Normal;Male;Sports and travel;$45.58;0.67;0.04;335013.0;13/01/2019;10:03:00;Cash;4.761.904.762;0.04;0.17
325-89-4209;A;Yangon;Member;Male;Food and beverages;$87.90;0.0;0.01;92295.0;05/02/2019;19:42:00;Ewallet;4.761.904.762;0.01;0.45
884-80-6021;A;Yangon;Member;Female;Electronic accessories;$73.47;1.0;0.08;771435.0;23/03/2019;13:14:00;Ewallet;4.761.904.762;0.08;0.92
137-74-8729;C;Naypyitaw;Normal;Female;Fashion accessories;$12.19;0.78;0.01;102396.0;13/03/2019;12:47:00;Ewallet;4.761.904.762;0.01;0.47
880-46-5796;A;Yangon;Member;Male;Sports and travel;$76.92;1.0;0.0;807.66;17/03/2019;19:53:00;Ewallet;4.761.904.762;0.0;0.27
389-70-2397;C;Naypyitaw;Normal;Female;Health and beauty;$83.66;0.44;0.05;439215.0;21/02/2019;10:26:00;Cash;4.761.904.762;0.05;0.53
114-35-5271;B;Mandalay;Normal;Female;Electronic accessories;$57.91;0.78;0.05;486444.0;07/02/2019;15:06:00;Cash;4.761.904.762;0.05;0.68
607-76-6216;C;Naypyitaw;Member;Female;Fashion accessories;$92.49;0.44;0.52;4855725.0;02/03/2019;16:35:00;Credit card;4.761.904.762;0.52;0.77
715-20-1673;B;Mandalay;Normal;Male;Electronic accessories;$28.38;0.44;0.02;148995.0;06/03/2019;20:57:00;Cash;4.761.904.762;0.02;0.9
811-35-1094;B;Mandalay;Member;Male;Electronic accessories;$50.45;0.56;0.03;317835.0;06/02/2019;15:16:00;Credit card;4.761.904.762;0.03;0.82
699-88-1972;B;Mandalay;Normal;Male;Health and beauty;$99.16;0.78;0.09;832944.0;28/01/2019;17:47:00;Credit card;4.761.904.762;0.09;0.03
781-84-8059;C;Naypyitaw;Normal;Male;Fashion accessories;$60.74;0.67;0.05;446439.0;18/01/2019;16:23:00;Ewallet;4.761.904.762;0.05;0.17
409-49-6995;C;Naypyitaw;Member;Female;Food and beverages;$47.27;0.56;0.03;297801.0;05/02/2019;10:17:00;Cash;4.761.904.762;0.03;0.8
725-54-0677;C;Naypyitaw;Member;Male;Health and beauty;$85.60;0.67;0.0;629.16;02/03/2019;13:50:00;Cash;4.761.904.762;0.0;0.22
146-09-5432;A;Yangon;Member;Male;Food and beverages;$35.04;0.89;0.04;331128.0;09/02/2019;19:17:00;Ewallet;4.761.904.762;0.04;0.1
377-79-7592;C;Naypyitaw;Member;Female;Electronic accessories;$44.84;0.89;0.04;423738.0;14/01/2019;14:00:00;Credit card;4.761.904.762;0.04;0.58
509-10-0516;B;Mandalay;Normal;Male;Home and lifestyle;$45.97;0.33;0.02;193074.0;09/02/2019;12:02:00;Ewallet;4.761.904.762;0.02;0.18
595-94-9924;A;Yangon;Member;Female;Health and beauty;$27.73;0.44;0.15;1455825.0;26/03/2019;20:21:00;Credit card;4.761.904.762;0.15;0.03
865-41-9075;A;Yangon;Normal;Male;Food and beverages;$11.53;0.67;0.09;847455.0;28/01/2019;17:35:00;Cash;4.761.904.762;0.09;0.68
545-07-8534;C;Naypyitaw;Normal;Female;Health and beauty;$58.32;0.11;0.01;122472.0;14/02/2019;12:42:00;Ewallet;4.761.904.762;0.01;0.33
118-62-1812;C;Naypyitaw;Member;Female;Home and lifestyle;$78.38;0.33;0.03;329196.0;24/03/2019;17:56:00;Cash;4.761.904.762;0.03;0.65
450-42-3339;C;Naypyitaw;Normal;Male;Health and beauty;$84.61;1.0;0.09;888405.0;09/02/2019;18:58:00;Credit card;4.761.904.762;0.09;0.8
851-98-3555;B;Mandalay;Normal;Female;Health and beauty;$82.88;0.44;0.0;435.12;24/03/2019;14:08:00;Credit card;4.761.904.762;0.0;0.43
186-71-5196;A;Yangon;Member;Female;Food and beverages;$79.54;0.11;0.02;167034.0;27/03/2019;16:30:00;Ewallet;4.761.904.762;0.02;0.37
624-01-8356;B;Mandalay;Normal;Female;Home and lifestyle;$49.01;1.0;0.05;514605.0;27/01/2019;10:44:00;Credit card;4.761.904.762;0.05;0.03
313-66-9943;B;Mandalay;Member;Female;Food and beverages;$29.15;0.22;0.1;918225.0;27/03/2019;20:29:00;Credit card;4.761.904.762;0.1;0.55
151-27-8496;C;Naypyitaw;Normal;Female;Electronic accessories;$56.13;0.33;0.03;235746.0;19/01/2019;11:43:00;Ewallet;4.761.904.762;0.03;0.77
453-33-6436;A;Yangon;Normal;Female;Home and lifestyle;$93.12;0.78;0.08;782208.0;07/02/2019;10:09:00;Cash;4.761.904.762;0.08;0.47
522-57-8364;A;Yangon;Member;Male;Fashion accessories;$51.34;0.78;0.05;431256.0;31/01/2019;10:00:00;Ewallet;4.761.904.762;0.05;0.6
459-45-2396;A;Yangon;Member;Female;Food and beverages;$99.60;0.22;0.0;313.74;25/02/2019;18:45:00;Cash;4.761.904.762;0.0;0.3
717-96-4189;C;Naypyitaw;Normal;Female;Electronic accessories;$35.49;0.56;0.02;223587.0;02/02/2019;12:40:00;Cash;4.761.904.762;0.02;0.02
722-13-2115;C;Naypyitaw;Member;Male;Sports and travel;$42.85;0.0;0.05;449925.0;14/03/2019;15:36:00;Credit card;4.761.904.762;0.05;0.88
749-81-8133;A;Yangon;Normal;Female;Fashion accessories;$94.67;0.33;0.04;397614.0;11/03/2019;12:04:00;Cash;4.761.904.762;0.04;0.47
777-67-2495;B;Mandalay;Normal;Male;Home and lifestyle;$68.97;0.22;0.23;2172555.0;22/02/2019;11:26:00;Ewallet;4.761.904.762;0.23;0.78
636-98-3364;B;Mandalay;Member;Female;Electronic accessories;$26.26;0.22;0.01;82719.0;02/03/2019;12:36:00;Ewallet;4.761.904.762;0.01;0.38
246-55-6923;C;Naypyitaw;Member;Female;Home and lifestyle;$35.79;0.89;0.36;3382155.0;10/03/2019;15:06:00;Credit card;4.761.904.762;0.36;0.18
181-82-6255;B;Mandalay;Normal;Female;Home and lifestyle;$16.37;0.56;0.01;103131.0;08/02/2019;10:58:00;Cash;4.761.904.762;0.01;0.5
838-02-1821;C;Naypyitaw;Member;Female;Home and lifestyle;$12.73;0.11;0.0;26733.0;22/02/2019;12:10:00;Credit card;4.761.904.762;0.0;0.2
887-42-0517;C;Naypyitaw;Normal;Female;Sports and travel;$83.14;0.67;0.06;611079.0;10/01/2019;10:31:00;Credit card;4.761.904.762;0.06;0.43
457-12-0244;C;Naypyitaw;Member;Female;Sports and travel;$35.22;0.56;0.02;221886.0;14/03/2019;13:49:00;Ewallet;4.761.904.762;0.02;0.42
226-34-0034;B;Mandalay;Normal;Female;Electronic accessories;$13.78;0.33;0.01;57876.0;10/01/2019;11:10:00;Ewallet;4.761.904.762;0.01;0.83
321-49-7382;B;Mandalay;Member;Male;Sports and travel;$88.31;0.0;0.1;927255.0;15/02/2019;17:38:00;Credit card;4.761.904.762;0.1;0.2
397-25-8725;A;Yangon;Member;Female;Health and beauty;$39.62;0.89;0.04;374409.0;13/01/2019;17:54:00;Credit card;4.761.904.762;0.04;0.47
431-66-2305;B;Mandalay;Normal;Female;Electronic accessories;$88.25;0.89;0.88;8339625.0;15/02/2019;20:51:00;Credit card;4.761.904.762;0.88;0.6
825-94-5922;B;Mandalay;Normal;Male;Sports and travel;$25.31;0.11;0.01;53151.0;02/03/2019;19:26:00;Ewallet;4.761.904.762;0.01;0.53
641-62-7288;B;Mandalay;Normal;Male;Home and lifestyle;$99.92;0.56;0.07;629496.0;24/03/2019;13:33:00;Ewallet;4.761.904.762;0.07;0.52
756-93-1854;C;Naypyitaw;Member;Female;Fashion accessories;$83.35;0.11;0.02;175035.0;02/02/2019;14:05:00;Credit card;4.761.904.762;0.02;0.92
243-55-8457;A;Yangon;Normal;Female;Food and beverages;$74.44;1.0;0.0;781.62;27/02/2019;11:40:00;Ewallet;4.761.904.762;0.0;0.18
458-10-8612;C;Naypyitaw;Normal;Male;Health and beauty;$64.08;0.67;0.05;470988.0;20/01/2019;12:27:00;Ewallet;4.761.904.762;0.05;0.6
501-61-1753;B;Mandalay;Normal;Female;Home and lifestyle;$63.15;0.56;0.04;397845.0;03/01/2019;20:24:00;Ewallet;4.761.904.762;0.04;0.97
235-06-8510;C;Naypyitaw;Member;Male;Home and lifestyle;$85.72;0.22;0.03;270018.0;24/01/2019;20:59:00;Ewallet;4.761.904.762;0.03;0.18
433-08-7822;C;Naypyitaw;Normal;Female;Health and beauty;$78.89;0.67;0.62;5798415.0;05/01/2019;19:48:00;Ewallet;4.761.904.762;0.62;0.58
361-85-2571;A;Yangon;Normal;Female;Sports and travel;$89.48;0.44;0.0;469.77;30/03/2019;10:18:00;Cash;4.761.904.762;0.0;0.57
131-70-8179;A;Yangon;Member;Female;Health and beauty;$92.09;0.22;0.31;2900835.0;17/02/2019;16:27:00;Cash;4.761.904.762;0.31;0.03
500-02-2261;C;Naypyitaw;Normal;Female;Food and beverages;$57.29;0.56;0.04;360927.0;21/03/2019;17:04:00;Ewallet;4.761.904.762;0.04;0.32
720-72-2436;A;Yangon;Normal;Male;Food and beverages;$66.52;0.33;0.03;279384.0;02/03/2019;18:14:00;Ewallet;4.761.904.762;0.03;0.48
702-83-5291;C;Naypyitaw;Member;Male;Fashion accessories;$99.82;0.89;0.1;943299.0;27/03/2019;10:43:00;Cash;4.761.904.762;0.1;0.43
809-69-9497;A;Yangon;Normal;Female;Home and lifestyle;$45.68;1.0;0.0;479.64;19/01/2019;19:30:00;Ewallet;4.761.904.762;0.0;0.28
449-16-6770;A;Yangon;Normal;Male;Health and beauty;$50.79;0.44;0.28;2666475.0;19/02/2019;14:53:00;Credit card;4.761.904.762;0.28;0.22
333-23-2632;A;Yangon;Member;Male;Health and beauty;$10.08;0.67;0.01;74088.0;28/03/2019;20:14:00;Cash;4.761.904.762;0.01;0.03
489-82-1237;A;Yangon;Normal;Female;Electronic accessories;$93.88;0.67;0.07;690018.0;05/01/2019;11:51:00;Credit card;4.761.904.762;0.07;0.55
859-97-6048;C;Naypyitaw;Member;Male;Electronic accessories;$84.25;0.11;0.02;176925.0;26/03/2019;14:13:00;Credit card;4.761.904.762;0.02;0.22
676-10-2200;B;Mandalay;Member;Male;Fashion accessories;$53.78;0.0;0.01;56469.0;03/02/2019;20:13:00;Ewallet;4.761.904.762;0.01;0.12
373-88-1424;C;Naypyitaw;Member;Male;Home and lifestyle;$35.81;0.44;0.2;1880025.0;06/02/2019;18:44:00;Ewallet;4.761.904.762;0.2;0.65
365-16-4334;B;Mandalay;Normal;Female;Food and beverages;$26.43;0.78;0.02;222012.0;24/02/2019;14:26:00;Ewallet;4.761.904.762;0.02;0.82
503-21-4385;B;Mandalay;Member;Male;Health and beauty;$39.91;0.22;0.13;1257165.0;21/02/2019;12:40:00;Ewallet;4.761.904.762;0.13;0.88
305-89-2768;B;Mandalay;Member;Female;Home and lifestyle;$21.90;0.22;0.01;68985.0;09/01/2019;18:43:00;Ewallet;4.761.904.762;0.01;0.12
574-80-1489;B;Mandalay;Member;Female;Food and beverages;$62.85;0.33;0.0;263.97;25/02/2019;13:22:00;Ewallet;4.761.904.762;0.0;0.78
784-08-0310;C;Naypyitaw;Member;Female;Food and beverages;$21.04;0.33;0.01;88368.0;13/01/2019;13:58:00;Cash;4.761.904.762;0.01;0.6
200-40-6154;B;Mandalay;Member;Male;Home and lifestyle;$65.91;0.56;0.04;415233.0;09/02/2019;11:45:00;Cash;4.761.904.762;0.04;0.28
846-10-0341;A;Yangon;Normal;Female;Fashion accessories;$42.57;0.67;0.33;3128895.0;06/01/2019;11:51:00;Cash;4.761.904.762;0.33;0.47
577-34-7579;C;Naypyitaw;Member;Male;Food and beverages;$50.49;0.89;0.51;4771305.0;10/01/2019;17:16:00;Cash;4.761.904.762;0.51;0.23
430-02-3888;B;Mandalay;Normal;Male;Electronic accessories;$46.02;0.56;0.03;289926.0;07/02/2019;15:55:00;Cash;4.761.904.762;0.03;0.52
867-47-1948;C;Naypyitaw;Normal;Female;Home and lifestyle;$15.80;1.0;0.0;165.9;09/01/2019;12:07:00;Cash;4.761.904.762;0.0;0.63
384-59-6655;A;Yangon;Member;Female;Food and beverages;$98.66;0.89;0.1;932337.0;19/02/2019;15:07:00;Cash;4.761.904.762;0.1;0.73
256-58-3609;C;Naypyitaw;Member;Male;Fashion accessories;$91.98;0.0;0.01;96579.0;18/03/2019;15:29:00;Cash;4.761.904.762;0.01;0.97
324-92-3863;A;Yangon;Member;Male;Electronic accessories;$20.89;0.11;0.0;43869.0;05/02/2019;18:45:00;Cash;4.761.904.762;0.0;0.97
593-08-5916;A;Yangon;Normal;Female;Fashion accessories;$15.50;0.0;0.0;16275.0;19/03/2019;15:23:00;Credit card;4.761.904.762;0.0;0.57
364-34-2972;C;Naypyitaw;Member;Male;Electronic accessories;$96.82;0.22;0.03;304983.0;30/03/2019;20:37:00;Cash;4.761.904.762;0.03;0.45
794-42-3736;B;Mandalay;Normal;Male;Food and beverages;$33.33;0.11;0.01;69993.0;26/01/2019;14:41:00;Credit card;4.761.904.762;0.01;0.4
172-42-8274;B;Mandalay;Normal;Female;Electronic accessories;$38.27;0.11;0.01;80367.0;02/03/2019;18:18:00;Credit card;4.761.904.762;0.01;0.3
558-60-5016;A;Yangon;Normal;Female;Home and lifestyle;$33.30;0.89;0.03;314685.0;04/03/2019;15:27:00;Ewallet;4.761.904.762;0.03;0.53
195-06-0432;A;Yangon;Member;Male;Home and lifestyle;$81.01;0.22;0.27;2551815.0;13/01/2019;12:55:00;Credit card;4.761.904.762;0.27;0.88
605-03-2706;A;Yangon;Normal;Female;Health and beauty;$15.80;0.22;0.0;49.77;25/03/2019;18:02:00;Cash;4.761.904.762;0.0;0.92
214-30-2776;B;Mandalay;Member;Female;Electronic accessories;$34.49;0.44;0.19;1810725.0;11/03/2019;19:44:00;Credit card;4.761.904.762;0.19;0.83
746-04-1077;B;Mandalay;Member;Female;Food and beverages;$84.63;1.0;0.09;888615.0;01/01/2019;11:36:00;Credit card;4.761.904.762;0.09;0.83
448-34-8700;B;Mandalay;Member;Male;Home and lifestyle;$36.91;0.67;0.29;2712885.0;10/02/2019;13:51:00;Ewallet;4.761.904.762;0.29;0.45
452-04-8808;B;Mandalay;Normal;Male;Electronic accessories;$87.08;0.67;0.07;640038.0;26/01/2019;15:17:00;Cash;4.761.904.762;0.07;0.25
531-56-4728;A;Yangon;Normal;Male;Home and lifestyle;$80.08;0.22;0.03;252252.0;11/02/2019;15:29:00;Cash;4.761.904.762;0.03;0.23
744-82-9138;C;Naypyitaw;Normal;Male;Fashion accessories;$86.13;0.11;0.02;180873.0;07/02/2019;17:59:00;Cash;4.761.904.762;0.02;0.7
883-69-1285;B;Mandalay;Member;Male;Fashion accessories;$49.92;0.11;0.01;104832.0;06/03/2019;11:55:00;Credit card;4.761.904.762;0.01;0.5
221-25-5073;A;Yangon;Normal;Female;Food and beverages;$74.66;0.33;0.03;313572.0;04/03/2019;10:39:00;Cash;4.761.904.762;0.03;0.75
518-71-6847;B;Mandalay;Member;Male;Food and beverages;$26.60;0.56;0.0;167.58;26/02/2019;15:10:00;Ewallet;4.761.904.762;0.0;0.15
156-20-0370;B;Mandalay;Normal;Female;Electronic accessories;$25.45;0.0;0.03;267225.0;10/03/2019;18:10:00;Credit card;4.761.904.762;0.03;0.18
151-33-7434;B;Mandalay;Normal;Female;Food and beverages;$67.77;0.0;0.08;711585.0;04/02/2019;20:43:00;Credit card;4.761.904.762;0.08;0.42
728-47-9078;C;Naypyitaw;Member;Male;Food and beverages;$59.59;0.33;0.03;250278.0;19/01/2019;12:46:00;Cash;4.761.904.762;0.03;0.97
809-46-1866;A;Yangon;Normal;Male;Health and beauty;$58.15;0.33;0.0;244.23;23/01/2019;17:44:00;Cash;4.761.904.762;0.0;0.73
139-32-4183;A;Yangon;Member;Female;Sports and travel;$97.48;0.89;0.1;921186.0;14/03/2019;14:19:00;Ewallet;4.761.904.762;0.1;0.57
148-41-7930;C;Naypyitaw;Normal;Male;Health and beauty;$99.96;0.67;0.08;734706.0;23/01/2019;10:33:00;Cash;4.761.904.762;0.08;0.35
189-40-5216;C;Naypyitaw;Normal;Male;Electronic accessories;$96.37;0.67;0.75;7083195.0;09/01/2019;11:40:00;Cash;4.761.904.762;0.75;0.33
374-38-5555;B;Mandalay;Normal;Female;Fashion accessories;$63.71;0.44;0.35;3344775.0;07/02/2019;19:30:00;Ewallet;4.761.904.762;0.35;0.75
764-44-8999;B;Mandalay;Normal;Female;Health and beauty;$14.76;0.11;0.0;30996.0;18/02/2019;14:42:00;Ewallet;4.761.904.762;0.0;0.05
552-44-5977;B;Mandalay;Member;Male;Health and beauty;$62.00;0.78;0.0;520.8;03/01/2019;19:08:00;Credit card;4.761.904.762;0.0;0.37
267-62-7380;C;Naypyitaw;Member;Male;Electronic accessories;$82.34;1.0;0.0;864.57;29/03/2019;19:12:00;Ewallet;4.761.904.762;0.0;0.05
430-53-4718;B;Mandalay;Member;Male;Health and beauty;$75.37;0.78;0.07;633108.0;28/01/2019;15:46:00;Credit card;4.761.904.762;0.07;0.73
886-18-2897;A;Yangon;Normal;Female;Food and beverages;$56.56;0.44;0.0;296.94;22/03/2019;19:06:00;Credit card;4.761.904.762;0.0;0.08
602-16-6955;B;Mandalay;Normal;Female;Sports and travel;$76.60;1.0;0.0;804.3;24/01/2019;18:10:00;Ewallet;4.761.904.762;0.0;0.33
745-74-0715;A;Yangon;Normal;Male;Electronic accessories;$58.03;0.11;0.01;121863.0;10/03/2019;20:46:00;Ewallet;4.761.904.762;0.01;0.8
690-01-6631;B;Mandalay;Normal;Male;Fashion accessories;$17.49;1.0;0.02;183645.0;22/02/2019;18:35:00;Ewallet;4.761.904.762;0.02;0.43
652-49-6720;C;Naypyitaw;Member;Female;Electronic accessories;$60.95;0.0;0.07;639975.0;18/02/2019;11:40:00;Ewallet;4.761.904.762;0.07;0.32
233-67-5758;C;Naypyitaw;Normal;Male;Health and beauty;$40.35;0.0;0.04;423675.0;29/01/2019;13:46:00;Ewallet;4.761.904.762;0.04;0.37
303-96-2227;B;Mandalay;Normal;Female;Home and lifestyle;$97.38;1.0;0.0;1022.49;02/03/2019;17:16:00;Ewallet;4.761.904.762;0.0;0.07
727-02-1313;A;Yangon;Member;Male;Food and beverages;$31.84;0.0;0.0;33432.0;09/02/2019;13:22:00;Cash;4.761.904.762;0.0;0.62
347-56-2442;A;Yangon;Normal;Male;Home and lifestyle;$65.82;0.0;0.01;69111.0;22/02/2019;15:33:00;Cash;4.761.904.762;0.01;0.02
849-09-3807;A;Yangon;Member;Female;Fashion accessories;$88.34;0.67;0.07;649299.0;18/02/2019;13:28:00;Cash;4.761.904.762;0.07;0.43
